sold time,time since transaction link,nft,nft link,price,usd,attributes,seller,seller link,buyer,buyer link 
4 days ago,https://etherscan.io/tx/0x227fd8452456f5a314fd76b5e855d336d4793dc260b0f6fa18ad37b5a24ce4ee,Geometry Runners #872 ,https://cryptoslam.io/art-blocks/mint/138000872,2.75000 ETH,"$11,083.25","Speed: 0.5549999999999999, Arrangement: Disorganized, Scale Type: Consistent Wave, Creature: Wobble Ball, Palette: Warriors from the Sun, Color Type: Even, Bg Style: Non-Square, Bg Material: Solid, Wire: No",0x738c581921325e19fd701c983231a4c31c0a90a0,https://cryptoslam.io/owner/0x738c581921325e19fd701c983231a4c31c0a90a0,0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391,https://cryptoslam.io/owner/0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391
4 days ago,https://etherscan.io/tx/0x2e75193fc6e40ec2aeb1cea6dbb34299ef67dc4cef86bfef3644badb2ba88f94,Orthogone #432 ,https://cryptoslam.io/art-blocks/mint/88000432,0.11000 ETH,$443.33,"color scheme: tetrade, color variation: soft, black: 0, colored rectangles: 9, density: low, luck: normal",0x38a6133018714e4f21b914acace1cf7b41d4c574,https://cryptoslam.io/owner/0x38a6133018714e4f21b914acace1cf7b41d4c574,0xd950eda530ae81b9fa53fad4726ff07a7a1ee428,https://cryptoslam.io/owner/0xd950eda530ae81b9fa53fad4726ff07a7a1ee428
4 days ago,https://etherscan.io/tx/0xc3519841144bd11d8ceec04aceb4a92cc4cfd77d300fe627ced25704c1a46f8c,We #693 ,https://cryptoslam.io/art-blocks/mint/153000693,0.10900 ETH,$438.18,,0x9356a7da047afc6cad694610ffad729aa5e86661,https://cryptoslam.io/owner/0x9356a7da047afc6cad694610ffad729aa5e86661,0xd950eda530ae81b9fa53fad4726ff07a7a1ee428,https://cryptoslam.io/owner/0xd950eda530ae81b9fa53fad4726ff07a7a1ee428
4 days ago,https://etherscan.io/tx/0x77c72b09c90989df8169a2b6c14fd92d456ddc1531a39bcca9b86a4430fa4e57,Trossets #429 ,https://cryptoslam.io/art-blocks/mint/147000429,2.19000 ETH,"$8,803.78","color: Menorca, blocs: serps, aro: no, arcs: no, buit: no, creu: no, graella: 12x7, divideix: poc",0x0db0099e0d5660e3c0c0414bba8374d868cdeb6c,https://cryptoslam.io/owner/0x0db0099e0d5660e3c0c0414bba8374d868cdeb6c,0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391,https://cryptoslam.io/owner/0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391
4 days ago,https://etherscan.io/tx/0x93a42a17a2fbe0c9207797b4e1da598158c16a0b1193e80beb3d68a38e7fba18,Moments #353 ,https://cryptoslam.io/art-blocks/mint/156000353,0.15000 ETH,$603.00,,0x9571786ca88afb3c42f33668195f5795c7c3af0f,https://cryptoslam.io/owner/0x9571786ca88afb3c42f33668195f5795c7c3af0f,0xd950eda530ae81b9fa53fad4726ff07a7a1ee428,https://cryptoslam.io/owner/0xd950eda530ae81b9fa53fad4726ff07a7a1ee428
4 days ago,https://etherscan.io/tx/0xccacb9ccb79e945a180ddea762452ce340141df56b66f2855e238def12ae1259,Trossets #236 ,https://cryptoslam.io/art-blocks/mint/147000236,2.20000 ETH,"$8,843.98","color: Palamos, blocs: cucs, aro: no, arcs: no, buit: si, creu: no, graella: 12x7, divideix: poc",0x6c64f2cfe196d70e29f1a3e6b87cba4f305b29f8,https://cryptoslam.io/owner/0x6c64f2cfe196d70e29f1a3e6b87cba4f305b29f8,0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391,https://cryptoslam.io/owner/0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391
4 days ago,https://etherscan.io/tx/0xfda81fdcf034e062620a9bff3cbbc19c5b15c00e3a0a8369ac4ea603148bfc46,Galaxiss #99 ,https://cryptoslam.io/art-blocks/mint/31000099,0.25000 ETH,"$1,005.00","Palette : Pleasant, Is symmetric : false, Has a night theme : false, Clouds count : 6, Has an helicopter : false",0xc44de5aaba2a60cd78108a4c98614613a0d6daed,https://cryptoslam.io/owner/0xc44de5aaba2a60cd78108a4c98614613a0d6daed,0x907f9a696b0aad7add0cc43496bed00db53d5b96,https://cryptoslam.io/owner/0x907f9a696b0aad7add0cc43496bed00db53d5b96
4 days ago,https://etherscan.io/tx/0x49bd52bb530b24575fa0a6f137da1de98b402bc9c9e8d488ef7fa64f490f9637,Trossets #890 ,https://cryptoslam.io/art-blocks/mint/147000890,2.00000 ETH,"$8,039.98","color: Mar, blocs: bastons, aro: no, arcs: no, buit: no, creu: si, graella: 12x7, divideix: poc",0x6806232ef50fe8713826012116b6dec3b24b686f,https://cryptoslam.io/owner/0x6806232ef50fe8713826012116b6dec3b24b686f,0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391,https://cryptoslam.io/owner/0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391
4 days ago,https://etherscan.io/tx/0x60a21cc2d1910ce933043eb22877da40d0bf0454cbcd86b58cf55cc249bc5240,Trossets #658 ,https://cryptoslam.io/art-blocks/mint/147000658,2.19000 ETH,"$8,803.78","color: Buganvilea, blocs: destrals, aro: no, arcs: no, buit: no, creu: no, graella: 6x3, divideix: poc",0x0db0099e0d5660e3c0c0414bba8374d868cdeb6c,https://cryptoslam.io/owner/0x0db0099e0d5660e3c0c0414bba8374d868cdeb6c,0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391,https://cryptoslam.io/owner/0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391
4 days ago,https://etherscan.io/tx/0x39b573ceca2961a65cc1af384a2fe486cd8841df91eb5a32bf1ed02ba4bef97c,Beauty in the Hurting #338 ,https://cryptoslam.io/art-blocks/mint/178000338,0.23900 ETH,$960.78,,0x7941ea24dcec35b6929aa08f5c9ce5c7fe17cf02,https://cryptoslam.io/owner/0x7941ea24dcec35b6929aa08f5c9ce5c7fe17cf02,0x391c8f2d68c38d1fc60869800e65e8bcdf21cfc8,https://cryptoslam.io/owner/0x391c8f2d68c38d1fc60869800e65e8bcdf21cfc8
4 days ago,https://etherscan.io/tx/0x53b62bbc368242debf9c5e1404ffe916613c5a561ac7c136669f81372b52c6db,Trossets #540 ,https://cryptoslam.io/art-blocks/mint/147000540,2.00000 ETH,"$8,051.77","color: Altafulla, blocs: cucs, aro: no, arcs: no, buit: no, creu: no, graella: 12x7, divideix: poc",0x95c436982116959c790e2d94628eea93fc787017,https://cryptoslam.io/owner/0x95c436982116959c790e2d94628eea93fc787017,0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391,https://cryptoslam.io/owner/0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391
4 days ago,https://etherscan.io/tx/0xd85bc181026e605b8a1b4f3d5531b01a0960bee38b8d1f43906f7d9563716499,Trossets #373 ,https://cryptoslam.io/art-blocks/mint/147000373,2.00000 ETH,"$8,051.77","color: Mar, blocs: cucs, aro: no, arcs: no, buit: no, creu: no, graella: 12x7, divideix: poc",0xa8da2ae9a737fa41a412ac05123bac00e14ba119,https://cryptoslam.io/owner/0xa8da2ae9a737fa41a412ac05123bac00e14ba119,0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391,https://cryptoslam.io/owner/0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391
4 days ago,https://etherscan.io/tx/0x46a1185fb3f349d1d873172bfa28ab3e0065b95c5774f6c63d9858c6b183a151,Trossets #531 ,https://cryptoslam.io/art-blocks/mint/147000531,1.70000 ETH,"$6,844.01","color: Tortilla, blocs: tenalles, aro: no, arcs: no, buit: no, creu: no, graella: 9x5, divideix: poc",0x96379b4c17abb9c9c83a96c8fcf0a997aad083ce,https://cryptoslam.io/owner/0x96379b4c17abb9c9c83a96c8fcf0a997aad083ce,0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391,https://cryptoslam.io/owner/0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391
4 days ago,https://etherscan.io/tx/0x9d6e9737bf86d2e1a3103a66285db6c8030863218a72267610397852d07f1481,Trossets #309 ,https://cryptoslam.io/art-blocks/mint/147000309,1.60000 ETH,"$6,441.42","color: Tortilla, blocs: xupaxups, aro: no, arcs: no, buit: no, creu: no, graella: 12x7, divideix: poc",0x915890c9d0f224aa11f610b13f976c15841b37e7,https://cryptoslam.io/owner/0x915890c9d0f224aa11f610b13f976c15841b37e7,0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391,https://cryptoslam.io/owner/0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391
4 days ago,https://etherscan.io/tx/0xfc0a411e785f081700dd9140f0e771d6eb8aaea2be57d9e14b12e2fddcd66be9,Trossets #65 ,https://cryptoslam.io/art-blocks/mint/147000065,1.50000 ETH,"$6,044.79","color: LaBarca, blocs: narius, aro: no, arcs: no, buit: no, creu: no, graella: 12x7, divideix: poc",0x79a7bc2b8692a4c7624ee7045d8c43af3f0d5dba,https://cryptoslam.io/owner/0x79a7bc2b8692a4c7624ee7045d8c43af3f0d5dba,0x6adead39b03534c485e6d98a0f3c6bfd40c243e0,https://cryptoslam.io/owner/0x6adead39b03534c485e6d98a0f3c6bfd40c243e0
4 days ago,https://etherscan.io/tx/0x342339c7da086fe3591503dec7d0c3e7419c35bb83f792cb6a47c12f4488aaba,Rapture #471 ,https://cryptoslam.io/art-blocks/mint/141000471,1.50000 ETH,"$6,044.79","Proclivity: Oscillating, Flow: Turbulent, Intensity: Medium, Bias: Horizontal, Allegiance: Square, Seal: Collaborator, Timing: Aftermath, Support: Invisible, Forces: Confined, Chromatism: Dualing",0x3b3fc1f418bef741a954403e5c6cce50df4349e9,https://cryptoslam.io/owner/0x3b3fc1f418bef741a954403e5c6cce50df4349e9,0xdeef7357cdab0717dd3efc9c28e9d0c439c3f310,https://cryptoslam.io/owner/0xdeef7357cdab0717dd3efc9c28e9d0c439c3f310
4 days ago,https://etherscan.io/tx/0xce824f665ab92345731149403492818f6833f265eb356b942378c5714cb252f7,Pixel Glass #41 ,https://cryptoslam.io/art-blocks/mint/24000041,0.50000 ETH,"$2,009.54","Tint: Turquoise, Infused: No",0x07aaa5c4d860a20a99b86dc457a5d441d06d6d57,https://cryptoslam.io/owner/0x07aaa5c4d860a20a99b86dc457a5d441d06d6d57,0xa309e257db5c325e4b83510fcc950449447e6bda,https://cryptoslam.io/owner/0xa309e257db5c325e4b83510fcc950449447e6bda
4 days ago,https://etherscan.io/tx/0x0cf9311027cba940aa8897883a889a69b1100e76c1cc97d7e68dfac9cac4c80f,Trossets #416 ,https://cryptoslam.io/art-blocks/mint/147000416,1.40000 ETH,"$5,626.72","color: Menorca, blocs: narius, aro: no, arcs: no, buit: no, creu: no, graella: 9x5, divideix: poc",0xc1e42f862d202b4a0ed552c1145735ee088f6ccf,https://cryptoslam.io/owner/0xc1e42f862d202b4a0ed552c1145735ee088f6ccf,0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391,https://cryptoslam.io/owner/0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391
4 days ago,https://etherscan.io/tx/0x7c0af0c6f789682595d9c00394d95b8459bfe2491d9d5b6da7d0c005ca4473c5,Trossets #214 ,https://cryptoslam.io/art-blocks/mint/147000214,1.39000 ETH,"$5,592.71","color: Buganvilea, blocs: cucs, aro: no, arcs: no, buit: no, creu: no, graella: 12x7, divideix: poc",0x8ff55b93a1ed400e8bc44dc0026459209700a704,https://cryptoslam.io/owner/0x8ff55b93a1ed400e8bc44dc0026459209700a704,0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391,https://cryptoslam.io/owner/0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391
4 days ago,https://etherscan.io/tx/0xe4e59c5c951ba65ae8b7c194786c8f159b8d41b248dc67e7d686aa387ad671f5,Trossets #607 ,https://cryptoslam.io/art-blocks/mint/147000607,1.20000 ETH,"$4,828.24","color: Montseny, blocs: bastons, aro: no, arcs: no, buit: no, creu: no, graella: 12x7, divideix: poc",0x330274cb14b1192e275edfd57986cb1bba302807,https://cryptoslam.io/owner/0x330274cb14b1192e275edfd57986cb1bba302807,0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391,https://cryptoslam.io/owner/0xc0dd5b7efd8f1c62d26e2ab0429a2cf5e17fc391
4 days ago,https://etherscan.io/tx/0x930b0268b824cc465d85091ce185d6b6df6adefd1b3dc563287791a524825638,444(4) #91 ,https://cryptoslam.io/art-blocks/mint/191000091,0.64000 ETH,"$2,575.06",,0x05e059a4020e9743c3262ddb01908159500f3b81,https://cryptoslam.io/owner/0x05e059a4020e9743c3262ddb01908159500f3b81,0x45001bf6883a669745ad6613fee07fdff976693a,https://cryptoslam.io/owner/0x45001bf6883a669745ad6613fee07fdff976693a
4 days ago,https://etherscan.io/tx/0xc92dfbddf876540f9e86a355881fb3ee4b202572e65ca3929ab9eea22246f6d2,Beauty in the Hurting #853 ,https://cryptoslam.io/art-blocks/mint/178000853,0.38500 ETH,"$1,543.64",,0x224a7d788d3f04efa4227c031857ee3389f6b2d0,https://cryptoslam.io/owner/0x224a7d788d3f04efa4227c031857ee3389f6b2d0,0xd4baa5b1cfd74512a4243b09b544e6fb19832389,https://cryptoslam.io/owner/0xd4baa5b1cfd74512a4243b09b544e6fb19832389
4 days ago,https://etherscan.io/tx/0x039167d14ee1b33b08bc62826954d85f1635a77aa814c01c729398ae4d85470a,Transitions #918 ,https://cryptoslam.io/art-blocks/mint/117000918,0.13333 ETH,$532.63,"Shape: Circle, Style: Gradient, Lights On: Yes, Monochrome: No, Peg Length: Short, Size: Large",0x94cd1fe24f60b04c1c4e9c51bbda8d77ac796173,https://cryptoslam.io/owner/0x94cd1fe24f60b04c1c4e9c51bbda8d77ac796173,0x47beed440261d81f3669a6e06805794863ff0418,https://cryptoslam.io/owner/0x47beed440261d81f3669a6e06805794863ff0418
4 days ago,https://etherscan.io/tx/0xcfc6f296466e13bc157bb6567f16af177102f4be564cbde8aabfcb8619390596,spawn #110 ,https://cryptoslam.io/art-blocks/mint/161000110,0.08000 ETH,$319.59,,0xe14eb64d926b2353f24daa40c9876ec3822c2bf4,https://cryptoslam.io/owner/0xe14eb64d926b2353f24daa40c9876ec3822c2bf4,0x488ff354fbd6ead755ab49318c75430d1314ef72,https://cryptoslam.io/owner/0x488ff354fbd6ead755ab49318c75430d1314ef72
4 days ago,https://etherscan.io/tx/0x49556385263d9ba9eccc7ea3902c3ca04628390a1ab2a064d4f086a87e21474b,Trossets #782 ,https://cryptoslam.io/art-blocks/mint/147000782,1.30000 ETH,"$5,201.08","color: Barraca, blocs: serps, aro: no, arcs: no, buit: no, creu: no, graella: 12x7, divideix: molt",0x78c89c18426dc625b9450ea8001d61bb8da46f0d,https://cryptoslam.io/owner/0x78c89c18426dc625b9450ea8001d61bb8da46f0d,0x7132385000c146217d91fbde31755cd75ac8d35a,https://cryptoslam.io/owner/0x7132385000c146217d91fbde31755cd75ac8d35a
4 days ago,https://etherscan.io/tx/0x434675bffb33a77d071b80c7ee8eed1d2fb8e3f7ded4b08ca89bf46adf7310fe,Abstraction #205 ,https://cryptoslam.io/art-blocks/mint/69000205,0.24000 WETH,$959.93,"Frame: Yes, Overflow : None, Dark Shapes: 1, Light Shapes: 1, Colored Shapes: 2, Direction Type: Diagonals, Circles Type: Variable, Circles Max Size: 22, Frame Border: Yes, Number of Lines 1: 6",0xc038353e954ed66070ab780775053bf6734eba02,https://cryptoslam.io/owner/0xc038353e954ed66070ab780775053bf6734eba02,0x1ede6ed83cb8187fce376289370ec1e67ebaa840,https://cryptoslam.io/owner/0x1ede6ed83cb8187fce376289370ec1e67ebaa840
4 days ago,https://etherscan.io/tx/0x67e864824f29855b37b87c56b186b22245b5e6c4eea4a3a1b685283b2f37b55d,720 Minutes #3 ,https://cryptoslam.io/art-blocks/mint/27000003,3.39000 ETH,"$13,558.95","See Double Colors: No, Personality: Extrovert, Brightness: Flat, Shape: Circle, Inner Shape: N/A, Type: Simple, Size: Regular, Sparkles: Yes, Movement: Flow, Speed: Normal",0x4b37918f6aaa1bf39228d420ad73091fb0e443f9,https://cryptoslam.io/owner/0x4b37918f6aaa1bf39228d420ad73091fb0e443f9,0x5bf5fd1b461d9e68f914a8cd3606f18c89f7746b,https://cryptoslam.io/owner/0x5bf5fd1b461d9e68f914a8cd3606f18c89f7746b
4 days ago,https://etherscan.io/tx/0xe68bc9c3722e5efef4daa16907ad8024122c8ad2ba78a36cadd14c1cf36423a1,Chromie Squiggle #2397 ,https://cryptoslam.io/art-blocks/mint/2397,8.00000 ETH,"$31,975.39","Starting Color: 229, End Color: 33, Color Spread: 47, Color Direction: Reverse, Height: 3, Segments: 14, Steps Between Segments: 200",0xbcb5dc467d09d518a0eba0bd968a3ecfb37768c8,https://cryptoslam.io/owner/0xbcb5dc467d09d518a0eba0bd968a3ecfb37768c8,0xe5ee2b9d5320f2d1492e16567f36b578372b3d9f,https://cryptoslam.io/owner/0xe5ee2b9d5320f2d1492e16567f36b578372b3d9f
4 days ago,https://etherscan.io/tx/0xa452e5fbc8814cbf79b59f64f5a57bae8da49cea7b5cd9ad06be72c18166fb95,Moments #929 ,https://cryptoslam.io/art-blocks/mint/156000929,0.06000 WETH,$239.82,,0xe38a28b4787e7ba3bf3575b4ffec9b82cc72aa6b,https://cryptoslam.io/owner/0xe38a28b4787e7ba3bf3575b4ffec9b82cc72aa6b,0x207b3c1083a62e282d375a11f52730879cbfbbbb,https://cryptoslam.io/owner/0x207b3c1083a62e282d375a11f52730879cbfbbbb
4 days ago,https://etherscan.io/tx/0x84daab8ea3dd9ecec5a74d53dc318ee9116464d70322144d8f75f1914c0f9fde,Pigments #1006 ,https://cryptoslam.io/art-blocks/mint/129001006,5.50000 ETH,"$21,885.17","Layout: Vapor, Palette: Diluto, Vortex: None, Mirror: None, Region: Topology, Region: Topology",0x178442bb4d0d479b63136b27ef92495381244a70,https://cryptoslam.io/owner/0x178442bb4d0d479b63136b27ef92495381244a70,0xcd98b170644180a7a4f4ceaf6729ced18aa8507a,https://cryptoslam.io/owner/0xcd98b170644180a7a4f4ceaf6729ced18aa8507a
4 days ago,https://etherscan.io/tx/0xfa263f5b88f0bf2a0ba054bb00ca82d37664c97cd61d8e775ab9c739668ae062,Paper Armada #2987 ,https://cryptoslam.io/art-blocks/mint/37002987,0.38000 ETH,"$1,511.54","Type: Trooper, Palette: Junkyard, Coloring strategy: Random, Base color: White, Angle: Tilted left, Coordination: Good, Unit shape: Ship, Width: 14, Height: 18",0x0fdc3eda099b49559a0ec00148f594057f5c92d0,https://cryptoslam.io/owner/0x0fdc3eda099b49559a0ec00148f594057f5c92d0,0xfb4f9f16e370597c00a83dd9092f2ccf464f6c29,https://cryptoslam.io/owner/0xfb4f9f16e370597c00a83dd9092f2ccf464f6c29
4 days ago,https://etherscan.io/tx/0x6811fffb90ada49ebd39c3abc0facc8f0bd6b980d0661faf8aa78de7d6854f12,444(4) #135 ,https://cryptoslam.io/art-blocks/mint/191000135,0.80000 ETH,"$3,182.19",,0xf8b27c4734a8c07148ed1ba5af75cc88790bc84a,https://cryptoslam.io/owner/0xf8b27c4734a8c07148ed1ba5af75cc88790bc84a,0x57ab4ee8a6283b6e6ae8ce8fc1fa48df5051691c,https://cryptoslam.io/owner/0x57ab4ee8a6283b6e6ae8ce8fc1fa48df5051691c
4 days ago,https://etherscan.io/tx/0x950b7b97d95ab51238b2c29262a244a05632316b797984ee3f492f4e2a9579f3,444(4) #120 ,https://cryptoslam.io/art-blocks/mint/191000120,0.89000 ETH,"$3,540.19",,0x3bbc58fb15bda7b208bd415aaeb3a8455a4c29bf,https://cryptoslam.io/owner/0x3bbc58fb15bda7b208bd415aaeb3a8455a4c29bf,0x57ab4ee8a6283b6e6ae8ce8fc1fa48df5051691c,https://cryptoslam.io/owner/0x57ab4ee8a6283b6e6ae8ce8fc1fa48df5051691c
4 days ago,https://etherscan.io/tx/0x713dc7cb30f4bd2f0f7f649a6e30d353034d8db0d44d2d37c4d6eacdbe33c0dc,planets #235 ,https://cryptoslam.io/art-blocks/mint/91000235,0.01400 ETH,$55.69,"Rotation: clockwise, Type: matter, Binary: false, Orbits: 5, Rings: 3, Moons: 0, Ufos: 0",0xae3aafb17d3a8803964a86af5833e880b050c00e,https://cryptoslam.io/owner/0xae3aafb17d3a8803964a86af5833e880b050c00e,0xc51a41b5d1b4ddf3494ba31a37d54960808729d2,https://cryptoslam.io/owner/0xc51a41b5d1b4ddf3494ba31a37d54960808729d2
4 days ago,https://etherscan.io/tx/0x7e41dc0f50436e98a6a7be95ec4cb226984ee58718c97c6f4f771241c0a4d304,Paper Armada #1179 ,https://cryptoslam.io/art-blocks/mint/37001179,0.40000 ETH,"$1,590.36","Type: Carrier, Palette: Hotspot, Coloring strategy: Group, Base color: White, Angle: Tilted right, Coordination: Good, Unit shape: Ship, Crew size: 2",0x2c9f8cecae8242654d0bd744e3b35f5c19ab4066,https://cryptoslam.io/owner/0x2c9f8cecae8242654d0bd744e3b35f5c19ab4066,0x98f287cdf396a4a97ec9a0f8b337277bf764fb8f,https://cryptoslam.io/owner/0x98f287cdf396a4a97ec9a0f8b337277bf764fb8f
4 days ago,https://etherscan.io/tx/0x78adacda165189c2a70f0ccf6fbebbdf3a46e75a0ab2e54e05463aab06d8bb16,Beauty in the Hurting #728 ,https://cryptoslam.io/art-blocks/mint/178000728,0.26000 ETH,"$1,033.74",,0x47fdd9cb3a1503f0cd7024c05e5614a7e4cf51b5,https://cryptoslam.io/owner/0x47fdd9cb3a1503f0cd7024c05e5614a7e4cf51b5,0x513a36ad32552a8939697d12a342f8ecb124bd61,https://cryptoslam.io/owner/0x513a36ad32552a8939697d12a342f8ecb124bd61
4 days ago,https://etherscan.io/tx/0xa3d374525dd783dc393e4f14e610baa08356250284071019ece19406ce23096b,Beauty in the Hurting #779 ,https://cryptoslam.io/art-blocks/mint/178000779,0.24900 ETH,$990.00,,0xe56a354b83a748a2aaa6b8fdaa293d9f891bd388,https://cryptoslam.io/owner/0xe56a354b83a748a2aaa6b8fdaa293d9f891bd388,0x513a36ad32552a8939697d12a342f8ecb124bd61,https://cryptoslam.io/owner/0x513a36ad32552a8939697d12a342f8ecb124bd61
4 days ago,https://etherscan.io/tx/0xe88ff857ed02a8cc03bf5d5d7cb9966d85d348c1f247d0facffb76a13aa198c4,444(4) #266 ,https://cryptoslam.io/art-blocks/mint/191000266,0.71000 ETH,"$2,822.90",,0x38b864cb2ee8c9435b814136fcc14cf089ff33c3,https://cryptoslam.io/owner/0x38b864cb2ee8c9435b814136fcc14cf089ff33c3,0xcf4e26a7e7eae4b3840dd31c527096e1265ab990,https://cryptoslam.io/owner/0xcf4e26a7e7eae4b3840dd31c527096e1265ab990
4 days ago,https://etherscan.io/tx/0xc19bb0c3d2db7e7b5d5e36638d4463760036cacce81c304e1b0493268e9dfc1b,Gravity 16 #153 ,https://cryptoslam.io/art-blocks/mint/165000153,0.34000 ETH,"$1,350.35",,0x10a2dfb788a57587e6dead219fb2829b8ead9d7b,https://cryptoslam.io/owner/0x10a2dfb788a57587e6dead219fb2829b8ead9d7b,0x5a5617ba16beba3d04ae3c6b1e9d522c1856763c,https://cryptoslam.io/owner/0x5a5617ba16beba3d04ae3c6b1e9d522c1856763c
4 days ago,https://etherscan.io/tx/0x2844cf9168e5aca69157fe79ef0b5b6c07e7e97c4eff3bd95f439f2d31ba3c95,Gravity 16 #187 ,https://cryptoslam.io/art-blocks/mint/165000187,0.39900 ETH,"$1,584.68",,0x50a40b3f7d7e014ee16424fe5d3b57b4978bfe72,https://cryptoslam.io/owner/0x50a40b3f7d7e014ee16424fe5d3b57b4978bfe72,0x5a5617ba16beba3d04ae3c6b1e9d522c1856763c,https://cryptoslam.io/owner/0x5a5617ba16beba3d04ae3c6b1e9d522c1856763c
4 days ago,https://etherscan.io/tx/0x1e8782026a25a8929e97c2ae4c79f8290800709d574781904d86512da5ddac13,Scribbled Boundaries #201 ,https://cryptoslam.io/art-blocks/mint/131000201,1.90000 ETH,"$7,546.09","Color Mode: Kline, Shape Mode: de Kooning, Thickness Mode: Standard, Aspect Ratio: Randomized",0xbcb5dc467d09d518a0eba0bd968a3ecfb37768c8,https://cryptoslam.io/owner/0xbcb5dc467d09d518a0eba0bd968a3ecfb37768c8,0xd9f5706f47bd9fa74c2dcc9ca0eaa06df7f183a9,https://cryptoslam.io/owner/0xd9f5706f47bd9fa74c2dcc9ca0eaa06df7f183a9
4 days ago,https://etherscan.io/tx/0x8b6468e4e81813193ff6613143c3f0af14494a71bde26fd591e81efddd7e48bc,Bubble Blobby #410 ,https://cryptoslam.io/art-blocks/mint/62000410,2.25000 WETH,"$8,936.16","Style: Spacey, Palette: Blood Cells, Rotation: Counterclockwise, Speed: Slow, Size: Normal, Chameleon: No",0x5ddf31fcb5383b341e6c9af0db5310f4b049451b,https://cryptoslam.io/owner/0x5ddf31fcb5383b341e6c9af0db5310f4b049451b,0x4a90e18f3e90074a820532a3da62b347ea86711b,https://cryptoslam.io/owner/0x4a90e18f3e90074a820532a3da62b347ea86711b
4 days ago,https://etherscan.io/tx/0xbbb6b3520e69a36c13ed06a523a945cdd063091ca1379ee5a7976d5753b19134,Flowers #5496 ,https://cryptoslam.io/art-blocks/mint/116005496,0.15000 ETH,$593.07,"Disposition : Bunch, Flowers : 7, Colour A : Red, Colour B : Dark Orange, Gradient : Yes, Background :Dark gradient, Line density : Medium, Alternate lines : No, Rings : 1, Rings size : Small",Akasame,https://cryptoslam.io/owner/Akasame,0x8b265da0779172cd37f1a8dc786b828222902d74,https://cryptoslam.io/owner/0x8b265da0779172cd37f1a8dc786b828222902d74
